layer,rank,feature_idx,direction,correct_mean_act,incorrect_mean_act,correct_freq,incorrect_freq,freq_diff,mean_diff,effect_size,p_value
16,23,14271,uncertainty,0.0,0.03716554440243144,0.0,0.014084507042253521,0.014084507042253521,0.03716554440243144,0.16434830292362043,0.00042435903747250033
16,24,14376,confidence,0.213297271566142,0.11211719759193385,0.08172531214528944,0.04225352112676056,-0.03947179101852888,-0.10118007397420815,-0.1582955099584743,0.051563731234281915
16,25,24453,confidence,0.4562790802469589,0.3151736024399878,0.18615209988649262,0.1267605633802817,-0.05939153650621093,-0.14110547780697108,-0.15613783588290434,0.04820894537921298
16,26,3461,confidence,0.22911131476706462,0.13332780090296212,0.094211123723042,0.06103286384976526,-0.03317825987327674,-0.0957835138641025,-0.1523001999959195,0.09961726032566291
16,27,691,uncertainty,0.002397561046240955,0.032180667483190976,0.0011350737797956867,0.014084507042253521,0.012949433262457835,0.02978310643695002,0.1512089429634915,0.004939683271495
16,28,6985,uncertainty,0.007830535648358937,0.04294133746008358,0.00340522133938706,0.018779342723004695,0.015374121383617635,0.03511080181172464,0.14628385427273047,0.0116274579840282
16,29,20882,uncertainty,0.012859523905257226,0.05125723534346746,0.0056753688989784334,0.023474178403755867,0.017798809504777434,0.03839771143821023,0.14582387818175463,0.01459000675135702
16,30,3448,confidence,0.025993329848117374,0.0,0.01021566401816118,0.0,-0.01021566401816118,-0.025993329848117374,-0.1423495002891868,0.13894136020824535
16,31,10758,confidence,3.876867890763905,3.7626497946994406,0.9875141884222475,0.9953051643192489,0.007790975897001395,-0.11421809606446454,-0.13979071462658146,0.041280249417209564
16,32,228,confidence,0.15039141603008707,0.08412528485759323,0.06696935300794551,0.03755868544600939,-0.029410667561936124,-0.06626613117249384,-0.13258723938513145,0.11056923357905914
16,33,28683,uncertainty,0.08809598972524064,0.1617533780039756,0.03518728717366629,0.056338028169014086,0.0211507409953478,0.07365738827873496,0.12536929551603415,0.13826559251887863
16,34,2917,confidence,1.2216527069602732,1.0296903104289596,0.3904653802497162,0.352112676056338,-0.03835270419337822,-0.19196239653131353,-0.12427542463819881,0.1213627535920131
16,35,6474,confidence,0.1364942549576689,0.0769266018845106,0.05788876276958002,0.03286384976525822,-0.025024913004321803,-0.0595676530731583,-0.1210985973042491,0.1415467783658324
16,36,25717,confidence,1.4707730785265953,1.300547567331735,0.5005675368898979,0.4413145539906103,-0.05925298289928754,-0.1702255111948603,-0.11098117560943689,0.16870413163635156
16,37,5150,confidence,5.6534380347179365,5.569990065176162,1.0,1.0,0.0,-0.08344796954177447,-0.10443641335378778,0.12236172761256735
16,38,9816,confidence,0.4487526140743433,0.3481269352872607,0.16572077185017026,0.13145539906103287,-0.03426537278913738,-0.10062567878708262,-0.10297629269238957,0.20818672144205375
16,39,17016,uncertainty,0.034326095992401155,0.06975338268727764,0.014755959137343927,0.028169014084507043,0.013413054947163116,0.035427286694876485,0.1004826510211323,0.17397993187453042
16,40,186,confidence,0.07502074517673316,0.04011290621869441,0.032917139614074914,0.018779342723004695,-0.014137796891070219,-0.03490783895803875,-0.09859464757040792,0.27051288336927226
16,41,474,confidence,0.07709308352562409,0.039911649596523234,0.032917139614074914,0.014084507042253521,-0.01883263257182139,-0.03718143392910086,-0.09729366379022503,0.15043191066160383
16,42,1710,confidence,0.030603370926301676,0.009816501062240959,0.012485811577752554,0.004694835680751174,-0.00779097589700138,-0.02078686986406072,-0.0951555542575305,0.32418856963290554
16,43,4474,confidence,0.2120729529221672,0.15302384403389943,0.08853575482406356,0.06572769953051644,-0.022808055293547125,-0.05904910888826778,-0.09300804657710393,0.27669880230264166
16,44,1109,confidence,0.9243764309011713,0.8145856476725547,0.37230419977298523,0.3286384976525822,-0.04366570212040305,-0.10979078322861657,-0.09148480320373482,0.2914632817047339
16,45,4950,uncertainty,0.0924442049864337,0.1365011924869018,0.039727582292849034,0.056338028169014086,0.01661044587616505,0.04405698750046809,0.08583978008364275,0.2689896218793748
16,46,12601,confidence,0.15332484353549364,0.10819089916390433,0.06696935300794551,0.046948356807511735,-0.02002099620043378,-0.04513394437158931,-0.08459974230876877,0.2852871180338735
16,47,32486,confidence,0.28379507990348896,0.22665805771876948,0.1271282633371169,0.10328638497652583,-0.02384187836059108,-0.05713702218471947,-0.08058530150993928,0.2944563467664395
16,48,16012,confidence,0.09739161511961367,0.0636792585883342,0.043132803632236094,0.028169014084507043,-0.014963789547729051,-0.033712356531279464,-0.08033867713584932,0.3274034919735559
16,49,29981,confidence,0.22371941338061746,0.1723241067268479,0.08853575482406356,0.07042253521126761,-0.018113219612795953,-0.05139530665376957,-0.07516089921466895,0.38768165373880936
16,50,27693,confidence,3.0510160709212233,3.00549535012581,0.9807037457434733,0.9812206572769953,0.0005169115335219576,-0.04552072079541336,-0.0739101427942705,0.20993670520254737
16,51,15955,confidence,0.5408794576815931,0.47787692849065216,0.2224744608399546,0.19718309859154928,-0.025291362248405308,-0.0630025291909409,-0.06318287833827131,0.43306078137238524
16,52,11144,uncertainty,0.019654769226316697,0.034237700448909274,0.009080590238365494,0.014084507042253521,0.005003916803888028,0.014582931222592577,0.05841930951153085,0.5020599447060271
16,53,28588,uncertainty,0.0244367420335092,0.03936454164030406,0.011350737797956867,0.018779342723004695,0.007428604925047828,0.014927799606794863,0.0578783460639063,0.3927556977564687
16,54,19535,uncertainty,0.020781019353704203,0.036188395370340125,0.009080590238365494,0.014084507042253521,0.005003916803888028,0.015407376016635922,0.057490361049952546,0.5119082628081364
16,55,17060,confidence,0.10122332318551695,0.07161984197410619,0.036322360953461974,0.023474178403755867,-0.012848182549706107,-0.029603481211410765,-0.05734327493741751,0.35805727395831966
16,56,12350,uncertainty,0.06819934011452855,0.09183106623904806,0.029511918274687854,0.03755868544600939,0.008046767171321537,0.02363172612451951,0.05482143295846931,0.5235462574083416
16,57,11877,confidence,0.09814536314411142,0.07381707178035253,0.039727582292849034,0.028169014084507043,-0.011558568208341991,-0.024328291363758886,-0.051899824948651606,0.4217049155065249
16,58,14179,confidence,1.240662337431978,1.1667975125738153,0.4211123723041998,0.38497652582159625,-0.03613584648260354,-0.07386482485816281,-0.04771084752183283,0.5070035382042193
16,59,9287,confidence,0.6469453869558761,0.593355033319321,0.2224744608399546,0.215962441314554,-0.006512019525400592,-0.053590353636555066,-0.04415942983591303,0.6558628105516158
16,60,18058,confidence,0.08054722749145023,0.06333563473302993,0.032917139614074914,0.023474178403755867,-0.009442961210319047,-0.017211592758420297,-0.04036401147829006,0.492382740105766
16,61,9051,confidence,0.08658396480573292,0.06936036589000147,0.036322360953461974,0.028169014084507043,-0.008153346868954931,-0.017223598915731456,-0.04000870252960006,0.5680141691810614
16,62,23582,uncertainty,0.04005671007543904,0.05143233644010875,0.0170261066969353,0.018779342723004695,0.001753236026069395,0.011375626364669711,0.032591579600102505,0.8601249724041704
16,63,10513,confidence,0.17640976765098962,0.1582113890580728,0.07491486946651532,0.07042253521126761,-0.0044923342552477125,-0.018198378592916814,-0.03029021984786376,0.7921597853544257
16,64,6740,uncertainty,0.023453406389130366,0.029896742861035844,0.01021566401816118,0.014084507042253521,0.0038688430240923413,0.006443336471905477,0.02670661217908862,0.6353642726050385
16,65,32314,uncertainty,0.8148864333123543,0.8463824343793269,0.33598183881952326,0.3333333333333333,-0.002648505486189945,0.03149600106697259,0.02638557054992383,0.6968601019355012
16,66,22720,confidence,2.744760850230898,2.7218857225677775,0.9284903518728718,0.9483568075117371,0.019866455638865355,-0.022875127663120498,-0.026223367020213082,0.10659326838249003
16,67,5640,confidence,0.10716707021776041,0.09512175528656149,0.043132803632236094,0.04225352112676056,-0.0008792825054755316,-0.012045314931198925,-0.02492927619315529,0.9189127271891667
16,68,31888,uncertainty,3.6367256324759407,3.669081925226489,0.9568671963677639,0.9436619718309859,-0.01320522453677797,0.0323562927505483,0.02294344868207566,0.5778206632390648
16,69,6975,uncertainty,2.6808484978085887,2.6900593831505573,0.9829738933030647,0.9859154929577465,0.00294159965468177,0.009210885341968567,0.020477958916234402,0.8855721760945988
16,70,9245,confidence,0.0683962768377159,0.060312557668193406,0.026106696935300794,0.023474178403755867,-0.0026325185315449265,-0.008083719169522496,-0.01984935041537474,0.8258976738540541
16,71,6312,uncertainty,2.2704569838780415,2.2960360643449524,0.7673098751418842,0.755868544600939,-0.011441330540945205,0.02557908046691093,0.01859936955416003,0.35595248568140236
16,72,4776,uncertainty,0.055641439797253125,0.061863026148836375,0.02383654937570942,0.028169014084507043,0.0043324647087976224,0.00622158635158325,0.017242263123677413,0.7319049169865648
16,73,10281,confidence,0.09615624749295151,0.090862233873824,0.036322360953461974,0.03755868544600939,0.0012363244925474165,-0.005294013619127513,-0.010890380406395244,0.950516601688477
16,74,22416,confidence,0.028223657986903974,0.025617307340595086,0.012485811577752554,0.009389671361502348,-0.003096140216250206,-0.0026063506463088887,-0.009990269349910425,0.7107736050777023
16,75,26274,uncertainty,0.1394510975490228,0.144778740797804,0.05561861520998865,0.056338028169014086,0.0007194129590254381,0.005327643248781211,0.009012579347939875,0.952508207552737
16,76,25600,confidence,0.02536554720832054,0.023514436444206418,0.011350737797956867,0.009389671361502348,-0.0019610664364545193,-0.0018511107641141222,-0.007724366562218076,0.8141421201128316
16,77,16656,confidence,0.06825170479080599,0.06599187403217728,0.02724177071509648,0.028169014084507043,0.0009272433694105624,-0.002259830758628706,-0.005642190699529374,0.953338592216023
16,78,10378,confidence,3.704744797153451,3.7009090627303145,0.9931895573212258,1.0,0.006810442678774176,-0.003835734423136561,-0.005511478753871256,0.9834189093674438
16,79,28170,uncertainty,0.10491630898431265,0.1073680192651883,0.046538024971623154,0.046948356807511735,0.00041033183588858047,0.002451710280875652,0.005082158854367394,0.9873321396982682
16,80,9465,confidence,0.8533386569829587,0.8465977207595754,0.29284903518728717,0.29577464788732394,0.0029256127000367727,-0.0067409362233833425,-0.004923075284817376,0.940377577145431
16,81,20903,confidence,0.03272747343974812,0.032414500142487,0.014755959137343927,0.014084507042253521,-0.0006714520950904055,-0.0003129732972611196,-0.001155721232582421,0.9453325073551498
16,82,21630,uncertainty,0.07662822602149712,0.07688053001260534,0.0340522133938706,0.03286384976525822,-0.0011883636286123822,0.00025230399110821866,0.0006066450383957398,0.9348071170714194
20,0,28843,uncertainty,2.7822154564159276,4.331127133167965,0.8047673098751419,0.9859154929577465,0.1811481830826046,1.5489116767520374,1.1107316499554856,2.311353710355846e-39
20,1,28406,confidence,1.1151088660204451,0.18454058629246384,0.4551645856980704,0.08450704225352113,-0.37065754344454926,-0.9305682797279813,-0.9490652669839762,8.87483788380838e-24
20,2,9495,uncertainty,17.618529383630136,18.679404285592092,1.0,1.0,0.0,1.0608749019619559,0.7002217763811502,1.443560667904507e-17
20,3,6692,uncertainty,2.325736477751196,2.5909722052829367,0.9330306469920545,0.9765258215962441,0.04349517460418961,0.26523572753174074,0.43678401758520524,8.700700740940185e-12
20,4,1024,confidence,1.351779174858812,0.7622714479204634,0.4858115777525539,0.28169014084507044,-0.20412143690748347,-0.5895077269383485,-0.43597571532190005,7.406141621039603e-08
20,5,4945,confidence,1.3864778154418633,0.8500214731189567,0.5175936435868331,0.3427230046948357,-0.17487063889199744,-0.5364563423229066,-0.4109432333447499,2.1789845862250582e-07
20,6,7773,uncertainty,0.319512396746407,0.7032157546477699,0.14301929625425652,0.3051643192488263,0.1621450229945698,0.38370335790136284,0.4078292751558519,7.117913518490652e-09
20,7,11280,uncertainty,3.3483383275323235,3.6820488367841837,0.9738933030646992,0.9906103286384976,0.016717025573798394,0.3337105092518602,0.3961556199547069,1.3576363570654144e-07
20,8,30990,confidence,0.26145736286236937,0.04466213866578581,0.10442678774120318,0.018779342723004695,-0.08564744501819849,-0.21679522419658356,-0.36384343459907953,6.97391824469581e-05
20,9,12536,uncertainty,2.4177715533437305,2.9095054685789656,0.7604994324631101,0.8685446009389671,0.10804516847585699,0.49173391523523513,0.3382508429138245,1.8714219848995743e-05
20,10,11348,confidence,0.22077126427216373,0.06414858332262352,0.1021566401816118,0.028169014084507043,-0.07398762609710476,-0.1566226809495402,-0.29168461813157315,0.0006653235624494998
20,11,11493,uncertainty,1.9393392844584418,2.3353635962580293,0.6753688989784336,0.8028169014084507,0.1274480024300172,0.3960243117995874,0.2903354156667964,0.001928606041927981
20,12,13445,confidence,0.08622642651318692,0.0,0.03745743473325766,0.0,-0.03745743473325766,-0.08622642651318692,-0.2777605757181246,0.004156475083198874
20,13,8966,confidence,0.698677342000262,0.40491603685656624,0.27014755959137343,0.1643192488262911,-0.10582831076508234,-0.29376130514369575,-0.27610610426796817,0.0008677709642060514
20,14,3860,confidence,1.3842785155461947,1.0727973857396085,0.5879682179341658,0.4647887323943662,-0.12317948553979957,-0.31148112980658627,-0.26553673407276607,0.0003848730776810685
20,15,5060,confidence,0.07332094722384086,0.0,0.032917139614074914,0.0,-0.032917139614074914,-0.07332094722384086,-0.2589374238936166,0.00732444660594385
20,16,3466,confidence,0.3310351835883029,0.1375900624503552,0.12939841089670828,0.051643192488262914,-0.07775521840844538,-0.1934451211379477,-0.2561395461901634,0.0015008287941225338
20,17,21338,uncertainty,0.062101346274645454,0.18440852702503474,0.029511918274687854,0.0892018779342723,0.05968995965958444,0.1223071807503893,0.25077288167054024,9.424482455787948e-05
20,18,3982,confidence,0.17835989333985205,0.059397673942673375,0.08399545970488081,0.028169014084507043,-0.05582644562037377,-0.11896221939717869,-0.24516651672943032,0.0048470662509225255
20,19,1483,uncertainty,0.00963616506466124,0.08773633347990367,0.004540295119182747,0.03755868544600939,0.033018390326826644,0.07810016841524244,0.23453976442256916,3.184141227182198e-05
20,20,30188,confidence,2.1385685480141614,1.9228058667250083,0.8501702610669694,0.7934272300469484,-0.056743031020020984,-0.2157626812891531,-0.21872747377754434,0.0004547782644179614
20,21,8578,confidence,0.05612830190193099,0.0,0.022701475595913734,0.0,-0.022701475595913734,-0.05612830190193099,-0.21216878437258685,0.026576879060414768
20,22,17104,uncertainty,0.06366858606847271,0.1541238435557191,0.028376844494892167,0.07042253521126761,0.04204569071637544,0.09045525748724638,0.18948995434497756,0.0034911580025402283
20,23,23739,confidence,2.994733158900708,2.806936371494347,0.9387060158910329,0.92018779342723,-0.018518222463802858,-0.18779678740636063,-0.1875209260006753,0.0013377422187912753
20,24,5039,confidence,0.4191878954208668,0.25644859517684004,0.15777525539160045,0.09859154929577464,-0.05918370609582581,-0.16273930024402677,-0.17972187026113068,0.02744610058057798
20,25,3841,confidence,0.053208814982523576,0.009177682545263443,0.026106696935300794,0.004694835680751174,-0.021411861254549622,-0.04403113243726013,-0.17708163663101792,0.05472736223309308
20,26,32003,uncertainty,0.22371866957418765,0.355308044124657,0.1021566401816118,0.1596244131455399,0.057467772963928104,0.13158937455046935,0.17602238501962467,0.015247763406091994
20,27,19923,confidence,0.1552392880302282,0.06700705362597542,0.06469920544835414,0.028169014084507043,-0.036530191363847095,-0.08823223440425279,-0.17385853449753452,0.04000842960735792
20,28,3152,confidence,0.03085208318019698,0.0,0.014755959137343927,0.0,-0.014755959137343927,-0.03085208318019698,-0.17275351844952508,0.07475197133816401
20,29,11446,confidence,0.11778012334150299,0.043165088259558164,0.04767309875141884,0.018779342723004695,-0.028893756028414146,-0.07461503508194484,-0.17085397370216604,0.05747058520581894
20,30,31280,confidence,0.4651901402619586,0.3125492172062117,0.1793416572077185,0.13145539906103287,-0.04788625814668562,-0.1526409230557469,-0.16598300046569486,0.055410468766984425
20,31,10149,confidence,1.1650246235623398,0.9475768619859722,0.43813847900113506,0.3755868544600939,-0.06255162454104118,-0.21744776157636758,-0.16532451295998718,0.029228443024231332
20,32,32434,uncertainty,0.20555518122726077,0.31138547205589184,0.09534619750283768,0.14553990610328638,0.050193708600448694,0.10583029082863107,0.15140575418260582,0.03324316425091243
20,33,11689,confidence,0.43327550273748044,0.2991563591039237,0.1611804767309875,0.12206572769953052,-0.039114749031456994,-0.13411914363355676,-0.14526792593201623,0.11643513282468698
20,34,26100,confidence,0.21933848687387353,0.13567899538317757,0.1021566401816118,0.06572769953051644,-0.036428940651095365,-0.08365949149069596,-0.1426110705721475,0.09296210316630225
20,35,2794,confidence,1.7431332592796387,1.5218241528166292,0.5595913734392736,0.5539906103286385,-0.005600763110635065,-0.2213091064630095,-0.1414845511502086,0.028866759236877766
20,36,10682,confidence,1.4228861234515533,1.1284889732727983,0.282633371169126,0.3051643192488263,0.022530948079700297,-0.294397150178755,-0.13862632024412438,0.5209215556035822
20,37,11181,confidence,1.700465248608021,1.5398198707562658,0.6935300794551645,0.6431924882629108,-0.05033759119225378,-0.16064537785175514,-0.13674402323061638,0.03485912427466113
20,38,7104,confidence,0.04734199352892249,0.01094202480405709,0.019296254256526674,0.004694835680751174,-0.0146014185757755,-0.036399968724865395,-0.13644382745789774,0.13296252947681442
20,39,5868,confidence,0.06555726525461497,0.022443712037493926,0.028376844494892167,0.009389671361502348,-0.01898717313338982,-0.04311355321712104,-0.1352656600184864,0.1114808498946819
20,40,29624,uncertainty,0.00475922020556031,0.029207256478323063,0.0022701475595913734,0.014084507042253521,0.011814359482662148,0.024448036272762753,0.1308333991347366,0.021909581799140158
20,41,32596,confidence,0.3360694456046339,0.23992572479964422,0.14755959137343927,0.11267605633802817,-0.0348835350354111,-0.0961437208049897,-0.12845340946774947,0.14034889572588843
20,42,32545,confidence,0.44763648117576366,0.32950189639704885,0.1782065834279228,0.13145539906103287,-0.046751184366889936,-0.1181345847787148,-0.12761600559213718,0.10288498386870469
20,43,26343,confidence,0.05040959440484626,0.01862624441513993,0.022701475595913734,0.009389671361502348,-0.013311804234411386,-0.03178334998970633,-0.11692447721541077,0.2092109887127358
20,44,21673,confidence,0.03830467978075874,0.011613801051753228,0.018161180476730987,0.004694835680751174,-0.013466344795979813,-0.02669087872900551,-0.11464367803996957,0.15654769929511575
20,45,15220,confidence,0.16596717650449236,0.10886499075822427,0.07604994324631101,0.051643192488262914,-0.024406750758048094,-0.05710218574626809,-0.10820487321916894,0.19560957192092154
20,46,5737,confidence,5.052068241067425,4.985092418294557,1.0,1.0,0.0,-0.06697582277286784,-0.10670416589171977,0.1754974779777606
20,47,21432,uncertainty,0.13955671576176273,0.20450192102244202,0.060158910329171394,0.0892018779342723,0.029042967605100903,0.06494520526067929,0.10628000518655628,0.12771971487736625
20,48,4017,uncertainty,0.010485504866999475,0.03568617950582728,0.004540295119182747,0.014084507042253521,0.009544211923070775,0.025200674638827806,0.10454113281810545,0.11691689597764271
20,49,6019,confidence,0.058864056861089385,0.02921950033572918,0.028376844494892167,0.014084507042253521,-0.014292337452638646,-0.029644556525360206,-0.09911739798390054,0.23861641244699405
20,50,12519,uncertainty,0.011733721387778725,0.03363051324942862,0.0056753688989784334,0.014084507042253521,0.008409138143275088,0.021896791861649893,0.09599124711342645,0.1935232832474768
20,51,17925,confidence,0.6194747963774353,0.5285919484957843,0.2690124858115778,0.2300469483568075,-0.03896553745477027,-0.09088284788165102,-0.0905476259333659,0.28383491898875246
20,52,28950,uncertainty,0.051946562345939924,0.08653221779586004,0.02383654937570942,0.03755868544600939,0.01372213607029997,0.034585655449920115,0.0876880434614511,0.2618558536213931
20,53,24596,confidence,0.05361577087038627,0.02911434486998079,0.024971623155505107,0.014084507042253521,-0.010887116113251586,-0.02450142600040548,-0.08314405559566665,0.3357731625053705
20,54,2142,confidence,1.1871706363697463,1.099955330991969,0.48354143019296253,0.4647887323943662,-0.01875269779859634,-0.08721530537777733,-0.07100634050639154,0.20773856505933697
20,55,8190,confidence,0.02118094527626687,0.009242258161446299,0.01021566401816118,0.004694835680751174,-0.005520828337410006,-0.011938687114820571,-0.06791755598176813,0.44586100994964506
20,56,15000,confidence,0.0358067795583528,0.020658413569132488,0.0170261066969353,0.009389671361502348,-0.007636435335432953,-0.01514836598922031,-0.06199069956334342,0.42450503596775835
20,57,12165,confidence,2.6738940324469405,2.4526701891366307,0.337116912599319,0.45539906103286387,0.1182821484335449,-0.22122384331030975,-0.061179392789061655,0.32637107183736114
20,58,12952,confidence,7.584336213167084,7.530394307884253,1.0,1.0,0.0,-0.053941905282831826,-0.05789443869188665,0.3924200768676481
20,59,2898,confidence,0.8319332667295563,0.7698787534740609,0.33598183881952326,0.3380281690140845,0.002046330194561241,-0.06205451325549538,-0.054381402729627985,0.34513842172790465
20,60,13319,uncertainty,0.038360593808766254,0.05177063449447703,0.018161180476730987,0.023474178403755867,0.00531299792702488,0.013410040685710778,0.04322468315911215,0.6090438356804306
20,61,19005,confidence,0.3509314131926191,0.31906293199655594,0.15891032917139614,0.14553990610328638,-0.01337042306810976,-0.03186848119606317,-0.04012713597261243,0.6422374417627974
20,62,17884,confidence,0.045436319103305915,0.03361729053264492,0.02043132803632236,0.014084507042253521,-0.006346820994068839,-0.011819028570660993,-0.03931538419376464,0.5492518190749855
20,63,28399,confidence,4.680003274177179,4.643639556678808,1.0,1.0,0.0,-0.03636371749837064,-0.03903870543266985,0.8913958074089956
20,64,1425,confidence,0.8111149166011918,0.7659899718324903,0.3246311010215664,0.3051643192488263,-0.019466781772740083,-0.04512494476870155,-0.03798795865249228,0.6308124942243245
20,65,20838,uncertainty,0.08022397330345821,0.09378668400043613,0.036322360953461974,0.04225352112676056,0.005931160173298589,0.013562710696977925,0.03140507408769656,0.6712006231139682
20,66,21513,confidence,0.027153505775633517,0.020255917114830914,0.012485811577752554,0.009389671361502348,-0.003096140216250206,-0.006897588660802603,-0.03054844895141098,0.7078984728489297
20,67,21614,confidence,0.048057264962342486,0.03880560006334188,0.021566401816118047,0.014084507042253521,-0.007481894773864526,-0.009251664899000603,-0.02824796863150279,0.49600320502899775
20,68,30267,uncertainty,0.023539912010565246,0.029532238911015328,0.011350737797956867,0.014084507042253521,0.0027337692442966546,0.005992326900450082,0.025605483259502276,0.7358600437779517
20,69,21257,uncertainty,0.10382395434731387,0.11482525543427803,0.04540295119182747,0.046948356807511735,0.0015454056156842672,0.011001301086964163,0.021833173732961817,0.8982358047337002
20,70,16200,uncertainty,0.03569628540151642,0.04002942053924704,0.015891032917139614,0.018779342723004695,0.0028883098058650816,0.00433313513773062,0.01515177383516692,0.7742691956254578
20,71,5933,confidence,1.3271626478968088,1.2969968721900187,0.2758229284903519,0.3568075117370892,0.0809845832467373,-0.030165775706790132,-0.014479319436121556,0.3401149465744737
20,72,16466,confidence,2.3425453821457203,2.3339049883291754,0.9250851305334846,0.9248826291079812,-0.00020250142550337635,-0.008640393816544911,-0.011695984862432418,0.7921918114278538
20,73,19391,confidence,1.670104994811752,1.6635356850467378,0.3314415437003405,0.4225352112676056,0.09109366756726511,-0.006569309765014131,-0.0028513206876528614,0.5247496025241254
24,0,18192,uncertainty,3.597819180277501,5.581675088461576,0.8694665153234961,0.9906103286384976,0.12114381331500157,1.9838559081840748,1.1689575564736425,2.6375391741528313e-42
24,1,29371,uncertainty,22.1897199199906,23.768470549247635,1.0,1.0,0.0,1.5787506292570335,0.8702752624360799,9.904635176852822e-25
24,2,27356,uncertainty,0.13445717982618005,0.5507089089899556,0.06356413166855845,0.25821596244131456,0.1946518307727561,0.41625172916377556,0.5468960945362226,3.4174225350403047e-17
24,3,31033,confidence,0.7010434093323793,0.2434446890029549,0.32690124858115777,0.11267605633802817,-0.21422519224312958,-0.4575987203294244,-0.5277885436529445,1.833473131956764e-09
24,4,18168,confidence,0.5225109518183211,0.12226432869691804,0.23609534619750283,0.056338028169014086,-0.17975731802848874,-0.400246623121403,-0.5244190485495167,6.153491837705378e-09
24,5,11052,uncertainty,2.0422905411541663,2.5914092881019126,0.717366628830874,0.8779342723004695,0.1605676434695955,0.5491187469477463,0.43442219714736874,1.6322910486219594e-07
24,6,1991,confidence,1.7058887569641823,1.1976495578255453,0.6662883087400681,0.5164319248826291,-0.14985638385743894,-0.508239199138637,-0.4109779279677326,5.1940320174277545e-09
24,7,741,uncertainty,4.183322403947828,4.469156163399209,0.9988649262202043,1.0,0.0011350737797957144,0.2858337594513811,0.40399991947133984,5.241384257177174e-08
24,8,881,confidence,0.19952436310749724,0.01879568726803775,0.09648127128263337,0.009389671361502348,-0.08709159992113102,-0.1807286758394595,-0.3965229437552276,2.525762231606014e-05
24,9,18010,confidence,0.17266042643859897,0.01155943601903781,0.08286038592508513,0.004694835680751174,-0.07816555024433396,-0.16110099041956116,-0.3782295109399936,5.009249109558112e-05
24,10,16312,uncertainty,0.5434047960666739,0.9101469606301035,0.2474460839954597,0.4084507042253521,0.16100462022989243,0.36674216456342956,0.353175967415306,8.253635988673265e-07
24,11,965,confidence,0.21683645776127308,0.03927845406420354,0.10102156640181612,0.018779342723004695,-0.08224222367881143,-0.17755800369706953,-0.3526280949694548,0.00010706679794213116
24,12,1302,uncertainty,4.150738873357264,4.318836730410795,1.0,1.0,0.0,0.16809785705353075,0.3300322230410894,3.8314923656513775e-05
24,13,13232,uncertainty,1.8356551776273295,2.3712672420510663,0.5493757094211124,0.7417840375586855,0.19240832813757314,0.5356120644237368,0.32514012777741486,0.001095642696739535
24,14,11709,confidence,0.12914547652310598,0.017152552873315945,0.06129398410896708,0.009389671361502348,-0.05190431274746474,-0.11199292364979004,-0.2935598358294756,0.0018593872616379146
24,15,12254,uncertainty,2.900854057946351,3.062629651015913,0.981838819523269,0.9906103286384976,0.008771509115228615,0.1617755930695619,0.27274486353029503,6.838088276351682e-05
24,16,1872,confidence,0.32648147410891787,0.14125750042463134,0.13507377979568672,0.06572769953051644,-0.06934608026517028,-0.18522397368428653,-0.26287676701644297,0.0036833484959303644
24,17,9341,confidence,0.06911881354285423,0.0,0.032917139614074914,0.0,-0.032917139614074914,-0.06911881354285423,-0.26010554308244194,0.00732444660594385
24,18,7967,confidence,1.4568492228273096,1.1342845449984913,0.5879682179341658,0.4788732394366197,-0.10909497849754607,-0.32256467782881826,-0.2599620936167557,0.000673558814609377
24,19,8152,confidence,1.046543988818884,0.6833474764801527,0.27014755959137343,0.23943661971830985,-0.030710939873063586,-0.3631965123387314,-0.23563190120111663,0.03411721021719569
24,20,29292,uncertainty,0.7598645592385335,0.9970043864048702,0.340522133938706,0.460093896713615,0.119571762774909,0.23713982716633675,0.2196215438703981,0.011698339870217197
24,21,27223,confidence,0.3458578570341008,0.1962580378626434,0.16799091940976163,0.09859154929577464,-0.06939937011398699,-0.14959981917145743,-0.2166214389347937,0.009119909765125908
24,22,11392,uncertainty,2.0037179572357626,2.272101506940636,0.717366628830874,0.863849765258216,0.146483136427342,0.2683835497048732,0.21556673882193086,0.005768883141705006
24,23,32619,confidence,0.14828923178855732,0.05537373191314124,0.07150964812712826,0.028169014084507043,-0.043340634042621215,-0.09291549987541609,-0.20884817850511905,0.018239577092935638
24,24,10509,confidence,0.039340104878151726,0.0,0.019296254256526674,0.0,-0.019296254256526674,-0.039340104878151726,-0.19796340584241928,0.04118178287210311
24,25,10068,confidence,0.028704449889608463,0.0,0.014755959137343927,0.0,-0.014755959137343927,-0.028704449889608463,-0.1727640301374128,0.07475197133816401
24,26,28332,confidence,0.02753684915830545,0.0,0.01362088535754824,0.0,-0.01362088535754824,-0.02753684915830545,-0.16571802496264518,0.08703731999080161
24,27,3619,confidence,0.026731230073294494,0.0,0.01362088535754824,0.0,-0.01362088535754824,-0.026731230073294494,-0.16566189161361347,0.08703731999080161
24,28,9447,confidence,0.13404170663078038,0.06451977698455953,0.06696935300794551,0.03286384976525822,-0.034105503242687296,-0.06952192964622085,-0.16058199667928325,0.0588649703856167
24,29,4121,uncertainty,0.7425905995147047,0.9181764914955891,0.33030646992054485,0.40375586854460094,0.07344939862405608,0.17558589198088437,0.15887205084732406,0.023174924652675847
24,30,31508,uncertainty,0.025684668852711916,0.07369541562219181,0.012485811577752554,0.03286384976525822,0.020378038187505665,0.048010746769479896,0.1454894214973369,0.03466041071048083
